id,external_id,title,department,location,state,city,job_type,salary_min,salary_max,posted_date,url,description,qualifications,scraped_at,unique_key,company_name,subdomain,portal_slug,sector,ats_type
2205950,161413,RN Pre Op Holding Area - Orthopedic and Spine/ PRN,Nursing,US-GA-Atlanta,,,,,,2026-03-24T15:53:00,https://ehccareers-emory.icims.com/jobs/jobs/161413/job,,,2026-03-25T17:12:57.058992,5e7f250546f85bc4,Emory Healthcare,ehccareers-emory.icims.com,ehccareers-emory,university_hospital,icims
2205951,161411,Registered Nurse /PACU / Orthopedics & Spine / PRN,Nursing,US-GA-Atlanta,,,,,,2026-03-24T15:52:00,https://ehccareers-emory.icims.com/jobs/jobs/161411/job,,,2026-03-25T17:12:57.059008,636e82dffa008181,Emory Healthcare,ehccareers-emory.icims.com,ehccareers-emory,university_hospital,icims
2205923,162907,Clinical Decision Unit Registered Nurse / 7am - 7:30pm / Part Time,Nursing,US-GA-Atlanta,,,,,,2026-03-24T15:11:00,https://ehccareers-emory.icims.com/jobs/jobs/162907/job,,,2026-03-25T17:12:57.056665,1eea36e98fde348c,Emory Healthcare,ehccareers-emory.icims.com,ehccareers-emory,university_hospital,icims
2205945,161610,Pre-Op Holding Area Nurse,Nursing,US-GA-Atlanta,,,,,,2026-03-24T15:07:00,https://ehccareers-emory.icims.com/jobs/jobs/161610/job,,,2026-03-25T17:12:57.058906,2f3241ee3c7fe469,Emory Healthcare,ehccareers-emory.icims.com,ehccareers-emory,university_hospital,icims
2205929,162582,Emergency Department Registered Nurse / 7pm - 7:30am,Nursing,US-GA-Atlanta,,,,,,2026-03-24T15:07:00,https://ehccareers-emory.icims.com/jobs/jobs/162582/job,,,2026-03-25T17:12:57.057100,d260dd3245761be4,Emory Healthcare,ehccareers-emory.icims.com,ehccareers-emory,university_hospital,icims
2205926,162682,Emergency Department Registered Nurse / 1pm -1am,Nursing,US-GA-Johns Creek,,,,,,2026-03-24T15:01:00,https://ehccareers-emory.icims.com/jobs/jobs/162682/job,,,2026-03-25T17:12:57.057018,21d1dae2722fa5f0,Emory Healthcare,ehccareers-emory.icims.com,ehccareers-emory,university_hospital,icims
2205996,150167,Radiologic Technologist,Imaging & Radiology,US-GA-Johns Creek,,,,,,2026-03-24T14:46:00,https://ehccareers-emory.icims.com/jobs/jobs/150167/job,,,2026-03-25T17:12:57.059945,228539b5f416012a,Emory Healthcare,ehccareers-emory.icims.com,ehccareers-emory,university_hospital,icims
2205938,162284,Registry Telemetry Registered Nurse / RN Clinician,Nursing,US-GA-Atlanta,,,,,,2026-03-24T13:43:00,https://ehccareers-emory.icims.com/jobs/jobs/162284/job,,,2026-03-25T17:12:57.058613,68e8801984611983,Emory Healthcare,ehccareers-emory.icims.com,ehccareers-emory,university_hospital,icims
2205980,157577,RN Clinician,Nursing,US-GA-Atlanta,,,,,,2026-03-24T13:33:00,https://ehccareers-emory.icims.com/jobs/jobs/157577/job,,,2026-03-25T17:12:57.059618,d8633fcc1ead22b1,Emory Healthcare,ehccareers-emory.icims.com,ehccareers-emory,university_hospital,icims
2205936,162415,Senior Lab Technical Specialist / POC,Laboratory,US-GA-Atlanta,,,,,,2026-03-24T13:28:00,https://ehccareers-emory.icims.com/jobs/jobs/162415/job,,,2026-03-25T17:12:57.058338,7d5ae911d8fc0113,Emory Healthcare,ehccareers-emory.icims.com,ehccareers-emory,university_hospital,icims
2205985,156510,"Assistant Director, Clinical Nutrition Services/Director, DI",Business Operations,US-GA-Atlanta,,,,,,2026-03-24T13:06:00,https://ehccareers-emory.icims.com/jobs/jobs/156510/job,,,2026-03-25T17:12:57.059730,d63cf6eca7ecd312,Emory Healthcare,ehccareers-emory.icims.com,ehccareers-emory,university_hospital,icims
